tweet_date,text,expanded_urls,name,doggo,floofer,pupper,puppo,retweet_count,favorite_count,jpg_url,img_num,ratings,extracted_source,dog_type,dog_breed,dog_conf
2016-12-19 01:26:42,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,Pavlov,,,,,3057.0,12192.0,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,1.1,Twitter for iPhone,,malamute,0.753521
2016-12-17 22:43:27,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",https://twitter.com/dog_rates/status/810254108431155201/photo/1,Gus,,,,,3901.0,16380.0,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,1.2,Twitter for iPhone,,staffordshire bullterrier,0.292556
2016-12-15 02:14:29,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",Kyro,,,,,6554.0,22246.0,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,1.2,Twitter for iPhone,,pomeranian,0.8195110000000001
2016-12-14 00:57:20,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160/photo/1,Ito,,,,,3536.0,11271.0,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,1.3,Twitter for iPhone,,rottweiler,0.36953
2016-12-13 02:39:32,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",Koda,,,,,3007.0,12595.0,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,1.2,Twitter for iPhone,,airedale,0.4542390000000001
2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",Cooper,,,,,4098.0,14015.0,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,1.2,Twitter for iPhone,,labrador retriever,0.730959
2016-12-09 06:17:20,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720/video/1,Stephan,,,,,56625.0,107015.0,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,1.3,Twitter for iPhone,,chihuahua,0.50537
2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,https://twitter.com/dog_rates/status/807010152071229440/photo/1,Lennon,,,,,4418.0,14514.0,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,1.2,Twitter for iPhone,,golden retriever,0.610807
2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,Waffles,,,,,2752.0,11363.0,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,1.1,Twitter for iPhone,,vizsla,0.938617
2016-12-06 19:29:28,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,https://twitter.com/dog_rates/status/806219024703037440/photo/1,incredibly,,,,,1388.0,7145.0,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1.0,1.1,Twitter for iPhone,,chow,0.835102
2016-12-06 00:32:26,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,Major,,,,,2209.0,9178.0,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,1.2,Twitter for iPhone,,norwegian elkhound,0.657967
2016-12-02 17:27:25,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,Django,,,,,4480.0,15326.0,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1.0,1.2,Twitter for iPhone,,tibetan mastiff,0.91579
2016-11-30 01:31:12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",Diogi,,,,puppo,3220.0,11203.0,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2.0,1.2,Twitter for iPhone,puppo,miniature pinscher,0.817066
2016-11-29 16:33:36,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://twitter.com/dog_rates/status/803638050916102144/video/1,None,,,pupper,,4828.0,12270.0,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1.0,1.3,Twitter for iPhone,pupper,labrador retriever,0.372776
2016-11-27 19:09:28,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,Marley,,,,,2336.0,10085.0,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1.0,1.2,Twitter for iPhone,,chow,0.944032
2016-11-21 17:23:47,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",Mauve,,,,,3214.0,11701.0,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,1.2,Twitter for iPhone,,cocker spaniel,0.771984
2016-11-20 17:20:08,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",Doc,,floofer,,,3265.0,12456.0,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,1.2,Twitter for iPhone,floofer,golden retriever,0.35986
2016-11-20 00:59:15,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",Peaches,,,,,2980.0,17092.0,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,1.3,Twitter for iPhone,,golden retriever,0.938048
2016-11-18 01:24:14,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,Longfellow,,,,,2213.0,8965.0,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,1.2,Twitter for iPhone,,miniature pinscher,0.58363
2016-11-17 17:04:16,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",Jeffrey,,,,,3227.0,11065.0,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,1.1,Twitter for iPhone,,malamute,0.985028
2016-11-16 17:01:16,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",Iroh,,,,,5203.0,14712.0,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,1.2,Twitter for iPhone,,siberian husky,0.703224
2016-11-14 01:18:12,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",None,,,pupper,,3652.0,13018.0,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1.0,1.2,Twitter for iPhone,pupper,american staffordshire terrier,0.489845
2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",Pancake,,,,,7726.0,22328.0,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,1.2,Twitter for iPhone,,collie,0.767005
2016-11-10 17:02:03,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",Romeo,,,,,3562.0,13256.0,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,1.1,Twitter for iPhone,,american staffordshire terrier,0.463996
2016-11-07 03:14:10,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,None,doggo,,,,27728.0,55683.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,1.3,Twitter for iPhone,doggo,golden retriever,0.193082
2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,Nimbus,,,,,3088.0,10686.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,1.2,Twitter for iPhone,,samoyed,0.988307
2016-11-02 23:45:19,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",Maximus,,,,,5711.0,18910.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,1.2,Twitter for iPhone,,labrador retriever,0.8616510000000001
2016-11-01 17:12:16,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",Fiona,,,,,2786.0,11953.0,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,1.2,Twitter for iPhone,,golden retriever,0.326122
2016-11-01 02:00:14,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,Dave,,,,,2763.0,9677.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,1.2,Twitter for iPhone,,siberian husky,0.231695
2016-11-01 00:00:38,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,Tucker,,,,,3812.0,11780.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,1.3,Twitter for iPhone,,golden retriever,0.559308
2016-10-31 20:00:05,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,Newt,,,,,2310.0,7740.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,1.1,Twitter for iPhone,,lakeland terrier,0.266824
2016-10-31 18:00:14,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,Nida,,,,,1984.0,6909.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,1.1,Twitter for iPhone,,italian greyhound,0.193869
2016-10-31 16:00:13,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,Robin,,,,,4551.0,14202.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,1.1,Twitter for iPhone,,labrador retriever,0.7249439999999999
2016-10-29 15:55:58,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",BeBe,,,,,4998.0,15128.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,1.2,Twitter for iPhone,,cocker spaniel,0.746387
2016-10-27 16:06:04,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,None,,,,,3661.0,13129.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,1.3,Twitter for iPhone,,golden retriever,0.705092
2016-10-26 16:14:55,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",Mabel,,,,,2963.0,9841.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,1.2,Twitter for iPhone,,miniature pinscher,0.892925
2016-10-25 18:44:32,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,Misty,,,,,2483.0,11089.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,1.2,Twitter for iPhone,,cocker spaniel,0.349195
2016-10-23 19:42:02,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,Bruce,,,,,3732.0,14081.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,1.1,Twitter for iPhone,,labrador retriever,0.427742
2016-10-21 22:48:24,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",Brownie,,,,,2279.0,7620.0,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,1.2,Twitter for iPhone,,chesapeake bay retriever,0.8788219999999999
2016-10-21 00:53:56,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,Stella,,,,,3014.0,10196.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,1.0,Twitter for iPhone,,malamute,0.81286
2016-10-17 00:20:47,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",Frank,,,,,3540.0,9717.0,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,1.1,Twitter for iPhone,,pug,0.362835
2016-10-15 21:01:17,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,Moose,,,,,3300.0,12120.0,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,1.1,Twitter for iPhone,,chihuahua,0.900483
2016-10-13 20:28:35,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,None,,,,,2996.0,11957.0,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,1.2,Twitter for iPhone,,leonberg,0.512034
2016-10-13 00:29:39,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",Rizzo,doggo,,,,4072.0,12189.0,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,1.3,Twitter for iPhone,doggo,golden retriever,0.929266
2016-10-12 15:55:59,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://twitter.com/dog_rates/status/786233965241827333/photo/1,Mattie,,,,,5571.0,17178.0,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,1.1,Twitter for iPhone,,labrador retriever,0.478193
2016-10-11 16:00:24,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,Rusty,,,,,2130.0,7489.0,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1.0,1.2,Twitter for iPhone,,great pyrenees,0.392108
2016-10-10 17:32:08,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",Dallas,,,,,2334.0,10183.0,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,1.1,Twitter for iPhone,,miniature pinscher,0.436023
2016-10-07 16:33:21,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,Stormy,,,,,1491.0,6329.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,1.2,Twitter for iPhone,,miniature poodle,0.744819
2016-10-06 00:08:09,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",Mairi,,,,,2269.0,8209.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,1.2,Twitter for iPhone,,lakeland terrier,0.26565900000000003
2016-10-05 00:40:09,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",Finn,,,,,2608.0,9468.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,1.1,Twitter for iPhone,,chihuahua,0.789
2016-10-03 23:25:55,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",Earl,,,,,2565.0,9112.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,1.1,Twitter for iPhone,,chesapeake bay retriever,0.240602
2016-10-03 01:00:34,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,Deacon,doggo,,,,1604.0,8310.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,1.1,Twitter for iPhone,doggo,golden retriever,0.560699
2016-10-02 15:10:30,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,Timmy,,,,,2184.0,8694.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,1.1,Twitter for iPhone,,malamute,0.8408709999999999
2016-09-30 01:08:10,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://twitter.com/dog_rates/status/781661882474196992/photo/1,None,,,,,3129.0,11634.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1.0,0.5,Twitter for iPhone,,pembroke,0.438087
2016-09-27 16:06:28,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",Koda,,,,,1505.0,6141.0,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,1.1,Twitter for iPhone,,siberian husky,0.951963
2016-09-26 23:04:13,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,None,,,,,2032.0,7040.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1.0,1.2,Twitter for iPhone,,golden retriever,0.628312
2016-09-23 01:00:13,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,https://twitter.com/dog_rates/status/779123168116150273/photo/1,Reggie,,,,,4207.0,13206.0,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1.0,1.2,Twitter for iPhone,,toy poodle,0.43108
2016-09-22 16:13:51,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",Jay,,,,,8437.0,22342.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2.0,1.1,Twitter for iPhone,,cocker spaniel,0.7153510000000001
2016-09-21 17:42:10,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",Strider,,,,,1729.0,6430.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1.0,1.0,Twitter for iPhone,,german shepherd,0.515699
2016-09-21 01:39:11,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",None,,,,,5023.0,15135.0,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3.0,1.4,Twitter for iPhone,,pembroke,0.8483620000000001
2016-09-21 00:00:35,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,Nala,,,,,1271.0,6515.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1.0,1.3,Twitter for iPhone,,collie,0.345266
2016-09-20 01:12:28,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",None,,,pupper,,3065.0,9417.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2.0,1.2,Twitter for iPhone,pupper,german shepherd,0.717776
2016-09-19 01:42:24,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,None,,,,,3403.0,12518.0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1.0,1.2,Twitter for iPhone,,cocker spaniel,0.253442
2016-09-18 21:33:11,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,Derek,,,,,2910.0,9742.0,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1.0,1.2,Twitter for iPhone,,chow,0.999823
2016-09-15 00:36:55,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",None,,floofer,,,18497.0,33345.0,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1.0,1.3,Twitter for iPhone,floofer,samoyed,0.940326
2016-09-12 16:05:54,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",Finley,doggo,,,,3472.0,8295.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3.0,1.1,Twitter for iPhone,doggo,beagle,0.571229
2016-09-10 23:54:11,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,https://twitter.com/dog_rates/status/774757898236878852/photo/1,Finley,,,,,2035.0,9462.0,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1.0,1.2,Twitter for iPhone,,toy poodle,0.7199409999999999
2016-09-09 18:31:54,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",None,,,,,6478.0,24167.0,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3.0,1.4,Twitter for iPhone,,eskimo dog,0.5960449999999999
